PROFESSORA VICENTINA BARRETO;1
AMELIA CLEMENTE ROCHA;1
CARMELITA INDIA DO BRASIL;4
DA IMPRENSA;1
SANTA LEOPOLDINA;2
NOSSA SENHORA DO AMPARO;1
SENHORA DA BOA VIAGEM;1
PAPA BENTO XIV;1
SEBASTIAO GOMES PEREIRA;1
ROGERIO LUCIANO;2
JOAQUIM GONCALVES PIMENTA;3
PROFESSOR SILVEIRA NETO;1
JOSE NUNES CARVALHO;1
JOSE MOTA COSTA;1
JOAO BATISTA VIEIRA;4
LUIZA EFIGENIA SILVA;1
DINIS DIAS;1
PEDRO DE SINTRA;1
CASTELO DE SAO JORGE;4
ABILIO RODRIGUES PEREIRA;1
WARLEY APARECIDO MARTINS;2
ANA RAFAEL DOS SANTOS;1
ANTONIO SANTOS VIANA;1
TAQUARIL;8
CODAJAS;1
PROFESSOR MELLO CANCADO;1
COLETORA;5
CABO JOTA DE OLIVEIRA;1
JOSE TAVARES FILHO;1
GETULIO VARGAS;4
CLOVIS DE SOUZA MUNHOZ;1
DOS NAVEGANTES;1
CARLOS SCHETTINO;2
ALBERTINO TEIXEIRA DIAS;1
JOSE DOS SANTOS LAGE;2
JOAQUIM ANACLETO DA CONCEICAO;2
MARIA AMELIA PIMENTA;1
ANTONIO TEIXEIRA DIAS;7
HELENA DE OLIVEIRA;1
CARMELITA SILVEIRA DE OLIVEIRA;1
ANA VENUTE SOARES;1
MANOEL LUIZ DE ABREU;1
MARIA ANTONIA FRAGOLA;1
GENTIL PORTUGAL DO BRASIL;5
ALCINDO GONCALVES COTTA;2
JORNALISTA LENA SANTOS;1
JOAQUIM BAETA NEVES;1
CLAUDIO GOMES DE SOUZA;1
PASTOR ACHILLES BARBOSA;1
DOS JARDINS;4
ESPORA;1
AMOR DO CAMPO;1
TEREZINHA ANDRIANA DE CASTRO;2
MARIA ELIZABET PESSOA;1
JOAQUIM GONCALVES DA SILVA;1
AUGUSTA ALVARENGA INEZ;1
HELIOTROPIO;2
HELIUM;1
HEMATITA;1
HENRIQUE BURNIER;1
HENRIQUE CABRAL;1
HENRIQUE DIAS;1
HENRIQUE GORCEIX;3
HENRIQUE PASSINI;5
HENRIQUE TANN;1
REGINA OTHILIA DOS SANTOS;1
HERCULANO PENA;1
DEPUTADO CLAUDIO PINHEIRO DE LIMA;14
HERMENEGILDO CHAVES MONZECA;3
HERMILO ALVES;6
HERVAL;3
HILARINO BENEDITO MALTA;1
HOLANDA LIMA;2
DAS DRACENAS;1
GUAXUPE;4
GUIA LOBO;2
GUILHERME PINTO DA FONSECA;2
GUIRICEMA;3
GURUA;3
GURUTUBA;3
GUSTAVO PENA;2
GUSTAVO DA SILVEIRA;32
GONCALVES DIAS;24
GONCALVES MAGALHAES;1
GONCALVES DE SOUZA;1
GOUVEIA;4
GRANDE URSULA;1
GRAO PARA;4
GREGORIO DE MATOS;2
DOUTOR ANTONIO GONCALVES DE MATOS;1
DOS GUAICURUS;29
GUANABARA;5
MARIA CONCEICAO BONFIM;6
GUANDU;1
GUANHAES;3
GUARANESIA;2
DOS GUARANIS;9
MARIA APARECIDA COELHO;1
GUARATAN;1
GUARDA CUSTODIO;1
GLAURA;1
GODOFREDO DE ARAUJO;2
GOIABEIRA;1
GOMES PEREIRA;10
FREI MANOEL DA CRUZ;1
FREI ORLANDO;1
FRUTAL;1
FURTADO DE MENEZES;1
PASTOR JOSE BATISTA;2
DA HORTA;1
MARIO ROCHA CASTRO;1
DAS GABIROBAS;8
GABRIEL SANTOS;1
MENELICK DE CARVALHO;6
DAS GAIVOTAS;5
PROFESSOR GALBA VELOSO;2
DAS GARCAS;1
GAVEA;3
GENERAL ANDRADE NEVES;2
GENERAL ARANHA;9
GENERAL JOSE MARIA;2
GENERAL PATTON;1
GENERAL OSORIO;1
GENERAL TIBURCIO;2
FRANCISCO SALES;33
FRANCISCO SPINO;1
SANTO ANTONIO DO AMPARO;2
FREI ANTONIO DO DESTERRO;1
FREI CONCEICAO VELOSO;2
GENTIOS;5
FLOR D'AGUA;1
FLOR DO DIVINO;1
FLOR DO IMPERADOR;3
FLOR DA NOITE;1
FLOR DA PAIXAO;2
FLORALIA;1
FLORESTA;1
FLUORINA;6
FORMIGA;13
FRANCISCO ALEVATO;1
FLAMENGO;1
FLAVIO DOS SANTOS;6
FLEMING;12
FRANCISCO BICALHO;10
EXPEDICIONARIO MARIO ALVES DE OLIVEIRA;1
EXPEDICIONARIO PAULO DE OLIVEIRA;1
EZEQUIEL DIAS;8
DAS ROSAS;1
CEARA;6
PROFESSOR JOSE ESTEVES;1
FARADAY;1
FAUSTO ALVIM;1
FELICIANO RIBEIRO;1
FELIPE DE MELO;2
FELIPE DOS SANTOS;4
FERNAO DIAS;6
ALVARO FERREIRA CARDOSO;1
FERREIRA DOS SANTOS;2
FERROVIARIA;2
PINTOR RENATO LIMA;3
ESTRELA DA JORDANIA;1
ETILANDIA;1
PRESIDENTE JUSCELINO KUBITSCHECK MARGINAL DIREITA;5
EUCLASIO;8
EUGENIA NERY;3
EVEREST;1
EXPEDICIONARIO BENVINDO BELEM DE LIMA;1
EXPEDICIONARIO CELSO RACIOPPI;2
ESPINOSA;9
ESPIRITO SANTO;52
ESTACIO DE SA;1
ESTANISLAU FERNANDES;10
ESTER DE LIMA;3
PROFESSOR ESTEVAO PINTO;9
DO CERCADINHO;4
JOAQUIM CLEMENTE;5
COUNTRY CLUB DE BELO HORIZONTE;1
EMERECIANA BATISTA CAMARGOS;1
EMILIA ALVES DO VALE;1
ENCANTADO;1
ENEAS;1
ENEIDA;4
ENGENHEIRO FELIPE CALDAS;5
ENGENHO DE DENTRO;4
LEBLON;1
ENGENHO NOVO;1
ENOY;1
ALPHONSUS DE GUIMARAES;10
ANTONIO ABRAHAO CARAM;31
AUGUSTO DE LIMA;35
DA BANDEIRA;2
ELISA DE CARVALHO POSSAS;1
CAMPO BELO;3
COLETOR CELSO WERNECK;1
DOMICIO GABRIEL DE VASCONCELOS;2
PONTA GROSSA;7
CESARIO ALVIM;4
SAO JOSE DO JACURI;1
HYE RIBEIRO;1
CONFRADE MACHADO;1
CURITIBA;40
DEMOCRATA;1
MACOM LAURO DE OLIVEIRA;1
CARLOS FREDERICO CAMPOS;1
PAULINO CAETANO MENDES;2
HERCULANO DIAS COELHO;1
CONCEICAO DO MATO DENTRO;19
SEBASTIAO MARIA DA SILVA;1
AURELIO LOPES;7
DOUTOR CELSO AZEVEDO;1
CORA CORALINA;3
PROFESSOR JOSE VIEIRA DE MENDONCA;18
CAMILO TEIXEIRA DA COSTA;49
FAISAO;2
DA FEDERACAO;1
FLOR DAS ALMAS;2
FRANCISCO LEOCADIO;3
HONORIO BICALHO;3
ATLANTA;1
CAMIL CARAM;1
EPAMINONDAS OTONI;1
ESMERALDA;4
ESPERA FELIZ;1
ARNALDO CATHOUD;1
EDGARD CAVALEIRO;5
MARINGA;4
EDUARDO PRADO;1
ELISIO DE BRITO;20
ALENCAR FERREIRA DE CARVALHO;1
ELOI MENDES;1
DULCE MARIA;1
RAFAEL FERREIRA VELOSO;1
MARIA PEREZ BALESTEROS;2
JOSE FERREIRA DOS SANTOS;1
PEDRA DE ANIL;1
LUIZ COSME;1
JOSE DE ARAUJO FERNANDES;2
DOLORES PEREIRA DA SILVA;1
DONA ANITA;1
FLOR DE AMEIXEIRA;1
DONA CECILIA;2
DONA GENI;4
DONA LUIZA;11
DONA SENHORINHA;2
DONATO DA FONSECA;2
DORES DO INDAIA;1
DOUTOR ALBERTO HORTA;2
GENERAL ASTOLFO FERREIRA MENDES;1
GENERAL DURVAL;1
GERALDA MARTINS MIRANDA;1
ADERBAL RODRIGUES VAZ;9
GONCALO ALVES;2
CACHOEIRA DA PRATA;1
GUARARA;1
JANETE HELENA;1
ITAPAGIPE;4
JEQUITINHONHA;17
JOSE CLEMENTE;7
EXPEDICIONARIO ELIAS SAADE;1
QUELUZITA;2
MODELO;2
CASTELO DO PIAUI;1
CORONEL EUGENIO THIBAU;1
PADRE PEDRO EVANGELISTA;3
PADRE SILVEIRA LOBO;1
PARU;1
JOAO FERREIRA DA SILVA;16
TABOAO DA SERRA;4
RONALDO FELIPE DE SENA;1
FRANCISCO MANOEL DA SILVA;1
EPICURO;1
CIBIPURUNA;1
MARCO AURELIO;3
JOAO PIO;3
BEIRA ALTA;1
JOSE DE OLIVEIRA;4
SILVIANO BRANDAO;60
DOS ANTURIOS;1
DAS TANGERINAS;2
EXPEDICIONARIO JOSE ZEFERINO;4
DEZOITO DE JULHO;1
VEREADOR CIRO CANAAN;2
DEZENOVE DE MARCO;1
DIABASE;3
ZIRCONIO;1
DIAS ADORNO;4
JOAO GUALBERTO DOS SANTOS;3
TORREMOLINOS;3
SAO MATEUS;1
IBIS;3
DIDO;1
JOSE DE MELO;1
DIOGO DE VASCONCELOS;1
GENERAL DIONISIO CERQUEIRA;2
DIORITA;1
DIVINOPOLIS;1
DIVISA NOVA;1
DIVISA SANTA;1
MARCIA DE WINDSOR;3
ALEXANDRINA MARIA COUTINHO;1
AMAVEL COSTA;2
BEATRIZ RANIERI;1
PROFESSOR BENEDITO FONSECA;1
ROSA ROCHA CORDEIRO;2
DAS FAIAS;1
TREZE DE MAIO;1
DALVA DE MATOS;2
DAMASCO;1
DANIEL DE CARVALHO;1
DANTE GRASSI;3
DELFIM;2
VEREADOR CICERO ILDEFONSO;33
DEMETRIO RIBEIRO;6
DEPUTADO BERNARDINO DE SENA FIGUEIREDO;2
DESCALVADO;3
DESEMBARGADOR BRAULIO;21
DESEMBARGADOR MARIO MATTOS;2
DESEMBARGADOR RIBEIRO DA LUZ;4
DESEMBARGADOR TINOCO;1
DEUSDEDITH DE ASSIS;2
CAPITAO LEONIDIO SOARES;2
ESTRELA CADENTE;1
CONEGO FELICIO;1
ENCOSTA;1
LICINIO PORTO;1
DONA LALA FERNANDES;2
CRISTOVAO COLOMBO;15
CRUCILANDIA;3
CRUCIS;1
CRUZ DE MALTA;1
DOS CRUZEIRENSES;1
MILTON CAMPOS;3
TRINTA E UM DE MARCO;8
TUCURUVI;2
ELSON COSTA;2
URSULINA DE MELO;1
FRANCISCO PALHETA;1
JOAO FERNANDES DE OLIVEIRA;1
OLINDA FERREIRA LOPES;1
MINISTRO GUILHERMINO DE OLIVEIRA;9
DA VISITACAO;1
DOS SOCIAIS;3
JORNALISTA TULIO BERTI;1
JOSE PEDRO DE BRITO;1
ELIZABETH;1
GET�LIO VARGAS;21
MARCOS COELHO NETO;1
FRANCISCO AMANCIO FERREIRA;1
SYLVIO ANDRADE;2
MARIA DE DEUS;1
ELI ANTONIO DA COSTA;1
ARIOLINO ARISTIDES DOS SANTOS;1
GILBERTO PORTO;1
JORGE ANTONIO NASSAR;1
PROFESSOR RUBENS GUELLI;6
DIRCEU DUARTE BRAGA;2
ALIPIO GOULART;1
WASTON RADICCHI;1
DOUTOR CAMILO ANTONIO NOGUEIRA;1
FIGUEIRO;1
SONIA;1
JACQUES LUCIANO;1
DOMINGOS VIEIRA;7
DOUTOR JOSE SILVA MARTINS;2
RAIMUNDO JOSE DE MELO;1
DOUTOR MICAELI;2
DOMINICA;1
OLBIANO SAUSMIKAT;1
ADONIAS FILHO;1
DOLORES DURAN;2
ANTONIO DE NORONHA;1
DOM CABRAL;2
DOM JOAO ANTONIO DOS SANTOS;9
AZARIAS DUARTE;1
DOM JOAO VI;39
DOM JOAQUIM SILVERIO;7
DONA HONORINA;1
DOM PEDRO DE ALMEIDA;1
ARISTOTELES;1
DOM VITAL;4
DOMICIANO VIEIRA;1
DOMINGOS GROSSO;1
DOMINGOS PORTO;1
PEDRO MELLO;2
ROBERTO LUCIO AROEIRA;2
SAO TIAGO;7
INACIO PARREIRA NEVES;1
JOSE ALVES MAIA;1
DETETIVE WILLIAM NUNES;2
LADISLAU AZEREDO COUTINHO;2
WILSON SOARES FERNANDES;2
OSWALDO PINHO TAVARES;1
GUARAPARI;11
MIRACEMA DO NORTE;1
MARIA DE LOURDES FARIA;2
CORONEL INDIO DO BRASIL;1
ARISTIDES FERREIRA DE CASTRO;1
HEITOR SOCRATES CARDOSO;3
ANAPURUS;8
AGUA MARINHA;2
SENADOR VIRGILIO TAVORA;1
AMELIA CALIXTO PALHARES;1
DONA TINA;3
PROFESSORA IRACEMA PIMENTA;1
RIO DAS FLORES;1
SIDEROPOLIS;1
JAIR DE MATTOS;1
RAMIRO ATHANASIO DE SOUZA;1
JOSE APOLINARIO ABREU;1
IBIRITE;2
BERLIM;3
MADRE TEREZA;3
QUINTINO SIMAO;1
FRANCISCA CANDIDA;1
RADIALISTA GERALDO AUGUSTO;1
JUVENTUDE;3
JARDIM DE ALA;2
JOSE MARRA DE FREITAS;1
TEODORO DOS REIS;1
DOUTOR HIRAN AMARAL;1
PRACA DOS TOUROS;1
JOSE PINTO DE MOURA;3
DOS CONSTRUTORES;6
JAUA;1
PITANGUI;28
JOSE BONIFACIO;1
SARGENTO JOAO OVIDIO;1
VINTE E TRES;2
CRUZEIRO DO SUL;7
ENGENHO DO NORTE;1
CURRAL DEL REI;4
CURUPAITI;8
CURVELO;4
CORUMBA;2
CORURIPE;2
COSTA MONTEIRO;1
COSTA SENNA;2
COUTO DE MAGALHAES;1
CRAUTA;1
CRAVEIRO LOPES;1
MARIA FERREIRA DA SILVA;2
CRAVINAS;2
DOS CRAVOS;1
PIEMONTE;1
CRISANDALIA;1
CRISPIM;2
CRISTAL;2
OLARIA DO BARREIRO;6
CRISTIANO MACHADO;631
CRISTINA;8
CORONEL ALVES;4
CORONEL ANTONIO LOPES COELHO;3
CORONEL ANTONIO PEREIRA DE MATOS;3
CORONEL FULGENCIO;1
OSCAR NEGRAO DE LIMA;2
CORONEL JOAO MOREIRA;2
CORONEL JOAQUIM TIBURCIO;1
CORONEL JOSE BENJAMIM;6
CORONEL JULIO MURTA;2
CONSELHEIRO MATA;1
CONSELHEIRO ROCHA;7
CONSELHEIRO SARAIVA;1
DAS CONSTELACOES;1
CONTENDAS;2
DO CONTORNO;325
COPEIA;4
DOS COQUEIROS;5
CARMELITA PRATES DA SILVA;2
CORACAO DE JESUS;2
CORACAO EUCARISTICO DE JESUS;4
CORINTO;4
CORONEL PEDRO PAULO PENIDO;4
CORONEL ANTONIO PEREIRA DA SILVA;2
CORONEL SEVERIANO;2
CORONEL THIBAU;2
COCAES;1
DAS CODORNAS;1
DOS GEOLOGOS;2
ARTUR AZEVEDO;1
ADELINA PATRICIA DE CARVALHO;1
JULIO PEREIRA DA SILVA;3
RADIALISTA JOSE BALUARTE;1
ALVARO FERNANDES;1
PADRE PAULO REGOLIO;1
PROFESSORA DIRCE MARIA;1
PROFESSOR TRISTAO DA CUNHA;2
MANOEL BATISTA BAIA;2
JONAS LINS DE OLIVEIRA;1
MARIA DE LOURDES DA CRUZ;11
VILARINHO;190
ATLANTIDA;3
DEPUTADO FELICIANO PENA;1
VINHEDO;4
EDIVALDO JARDIM;1
RADIALISTA JOSE JUNQUILHO;1
BRASILIANITA;1
PAPOULA VERMELHA;1
BRANCA DE SOUZA COUTO;1
MOCAMBIQUE;1
DAVIDSON GONCALVES DA SILVA;1
PRINCIPAL;4
PAVAO;1
MINISTRO OSVALDO ARANHA;3
DEPUTADO SALIM NACUR;1
TEIXEIRA VASCONCELOS;1
JOAO LEMOS;3
JULIA NUNES GUERRA;1
ROGERIO SALLES BARBOSA;1
JOAO LADEIRA DE SENA;1
DOUTOR HELVECIO ARANTES;1
DOS TRAPISTAS;1
CASTELO DE SINTRA;2
AGUA;1
ROCHIL JOSE DE MATOS;1
BENIGNO FAGUNDES DA SILVA;1
RODRIGO FERNANDES SANTOS;1
RISOLETA FERNANDES;1
EUSTAQUIO DE JESUS DO NASCIMENTO;1
COLOMBIA;4
COLUNA PRESTES;1
DOS COMANCHES;4
COMENDADOR ARTHUR VIANA;1
COMENDADOR TEIXEIRA DA COSTA;5
COMENDADOR WIGG;1
CONCEICAO COSTA;1
CONCEICAO DE ITAPEMA;1
CONDE D'EU;2
CONDE DE SARZEDAS;1
CONDOR;1
CONEGO PINHEIRO;4
CLAUDIO MARTINS;3
CLAUDIO BRANDAO;2
CLAUDIO MANOEL;18
CLELIA;1
CLEMENTE BARRETO;3
CLOVIS DE CASTRO;2
CONEGO SANTA APOLONIA;1
CONEGO SANTANA;3
CONEGO TRINDADE;5
CONEGO VIEIRA;1
CONSELHEIRO CUNHA DE FIGUEIREDO;1
CONSELHEIRO JOAQUIM CAETANO;8
NILSON MACHADO;1
ONZE DE AGOSTO;1
CENTRAL;7
CENTRALINA;3
SENADOR LEVINDO COELHO;54
CORCOVADO;11
CHAPECO;3
CHICAGO;1
CHURCHILL;3
WALDEMAR DIAS COELHO;3
AGILIO MONTEIRO;1
IMBITUBA;1
CINTRA DE OLIVEIRA;1
CIPO;1
CIPRIANO DE CARVALHO;5
DA ROLINHA;1
NICOLINA PACHECO;1
DOUTOR ALVARO CAMARGOS;47
NAIR DUARTE DE BARROS;2
AYRES DA MATA MACHADO;1
SILVESTRE TEODORO DE SOUZA;1
DINORAH FIGUEIREDO DRUMOND;1
WALDYR SOEIRO EMRICH;136
WILSON TAVARES RIBEIRO;2
ALFREDO HERDY DE CARVALHO;1
JOSEFINO GONCALVES DA SILVA;4
ANTONIO DE PAIVA MEIRELLES;1
FRANCISCO SERRAO;1
JOAO PEREIRA LIMA;1
IMPERATRIZ;2
JORNALISTA DJALMA ANDRADE;4
CASTELO DE TORDESILHAS;2
CASTELO DA BEIRA;1
DOUTOR SYLVIO MENICUCCI;1
JUIZ ACHILLES VELLOSO;1
JOSE MARIA FIGUEIRO;1
SERRA DO SINCORA;1
LAUDEMIRA MARIA DE JESUS;1
PAULO AFONSO;14
PAULO DE FRONTIM;4
PAULO DE FRONTIN;2
PAULO NUNES VIEIRA;2
ALEXANDRE MATHIAS ALVES;1
PASSABEM;3
PECANHA;2
DA PEDREIRA;3
PEDRO LESSA;12
DOM PEDRO II;171
PEDRO SIGAUD;1
PEDRO VALENTE;2
PEPERI;3
PEQUIA;1
PENIDO;1
PERDIGAO MALHEIROS;1
PERDIZES;7
PERDOES;3
PEREIRA PASSOS;1
ANTONIO FRANCISCO LISBOA;14
PADRE JOSE MAURICIO;13
PERNAMBUCO;10
PASSOS;1
AMINTAS JACQUES DE MORAES;15
PATROCINIO;1
PAULINO MARQUES GONTIJO;1
DOS PESSEGUEIROS;3
PETIT;6
PETROPOLIS;4
PIAUI;9
DOS PICA PAUS;1
PIGMATITA;1
PILAR;1
PINHEIROS;2
PINTOR ATAHYDE;1
PIO XI;5
VICENTE FEOLA;1
FREDERICO BRACHER JUNIOR;2
PACIFICO MASCARENHAS;1
PADRE BELCHIOR;2
PADRE CAFE;2
PADRE DEMERVAL GOMES;2
PADRE EUSTAQUIO;35
DOM PEDRITO;1
PADRE FEIJO;3
PADRE INACIO NOGUEIRA;1
PADRE JOAO COMBAT;1
SERRA DO NAVIO;2
PADRE JULIO MARIA;1
PADRE LATTANKAMP;1
PADRE LOPES CANCADO;1
PADRE MANOEL RODRIGUES;2
PADRE MARINHO;3
ESTANCIA;3
PADRE PEDRO PINTO;136
PADRE ROLIM;4
PADRE SEVERINO;3
PADRE VENANCIO;1
PAES DE ABREU;2
PALERMO;8
PALMIRA;8
PANEMA;5
CAPITAO SERGIO PIRES;1
PAQUEQUER;1
PARA DE MINAS;21
PARACATU;20
ALBERTINA;4
PARAISOPOLIS;3
PARANA;13
CATANDUVA;1
CATETE;3
CONCEICAO DA APARECIDA;3
BARAO HOMEM DE MELO;83
CAXAMBU;2
MARIA LUIZA SANTIAGO;1
CELIO DE CASTRO;12
CENTAURO;2
CORONEL OTAVIO DINIZ;4
CARMO DA MATA;3
CARMO DO PARANAIBA;1
CARVALHAIS DE PAIVA;3
CARVALHO DE ALMEIDA;2
CASABLANCA;1
CASCALHEIRA;2
CASSIPORE;1
RAIMUNDO VENANCIO DA SILVA;1
CASTELO BRANCO;5
CASTELO NOVO;1
CASTIGLIANO;9
CAPIVARI;12
FEIRA DE SANTANA;1
CAPURAQUE;1
CAPUTIRA;1
DOS ASTECAS;7
CARANDAI;15
CARANGOLA;5
CARATIA;1
CARATINGA;4
JACAREI;6
CARDEAL ARCO VERDE;1
CARDOSO;2
DAS CARIOTAS;2
CARLOS GOES;7
CARLOS GOMES;1
CARLOS MACIEL;7
FLOR DE VIDRO;1
MUNHOZ;1
CARMESIA;2
JOSE CANDIDO DA SILVEIRA;62
CANDIDO DE SOUZA;8
DAS CANOAS;6
CIPOTANEA;1
LUIZ ZUDDIO;1
ALFREDO SANTOS NEVES;1
MESSIAS COUTINHO;1
PEDRO ALEXANDRINO MENDONCA;1
ANTONIO PORFIRIO LUIZ;1
SILVIO MENICUCCI;1
SENADOR JOSE AUGUSTO;1
JOAO ROLLA FILHO;10
MARROM;1
BOM SUCESSO;7
PARANAN;1
PARAOQUENA;1
PASSA QUATRO;2
PASSA TEMPO;7
MARFIM;3
DOS OPERARIOS;1
ORION;1
OSCAR TROMPOWSKY;7
JOSE MARIANO DRUMOND;1
OTAVIANO GOMES;2
OTAVIO BARRETO;1
OTAVIO CARNEIRO;1
OTAVIO DIAS LEITE;1
OTAVIO OTONI;1
DOS OTONI;3
DO OURO;13
OURO PRETO;8
OUTONO;3
OZANAM;1
DONA CIDINHA STUSSI;1
ANTONIO FERREIRA DE BARROS;2
OLAVO BILAC;5
OLIGISTO;1
OLIMPIO DE ASSIS;6
OLINDA;6
OLINTO MAGALHAES;8
OLINTO MEIRELES;63
OLIVEIRA;2
OLIVER;1
OMEGA;2
GENERAL EPHIGENIO RUAS SANTOS;1
NOVA ERA;1
NOVARA;4
ANTONIO MARCAL SAMPAIO;3
GERSON MORETHSON;1
CARMELITO MOREIRA DOS REIS;1
MONSENHOR ARTUR DE OLIVEIRA;1
ALTAIR;1
HOMERO DE OLIVEIRA;1
NOVO MUNDO;1
OCARA;1
ODILA GONCALVES;1
ODILON DIAS PEREIRA;1
OESTE DE MINAS;1
OHM;1
OIAPOQUE;4
ADELINA SALES PEREIRA;1
CAETANO DE VASCONCELOS;2
DAS CLARISSAS;2
EDITH MELLO SILVA;1
NOSSA SENHORA DO CARMO;88
CURIMATA;2
CAPELINHA;3
CAPETINGA;1
CAPELA NOVA;1
CAPITAO BRAGANCA;1
ANTONIO RODRIGUES FROES;1
CAJUI;2
JOSE ROCHA PAIXAO;1
CALDAS;1
CALIFORNIA;3
CALUNGA;1
CAMANDUCAIA;1
DOS CAMARGOS;9
CAMBUI;1
CAMBUQUIRA;3
ANTONIO GRAVATA;1
CAMOES;6
CABRALIA;1
CACHOEIRINHA;8
CACHOEIRA DO CAMPO;3
CACHOEIRA DE MINAS;2
CACUERA;4
CAETANO DE AZEREDO;8
CAIANA;1
DOS CAETES;23
CAMPINAS;4
OLIVIA MARIA DE JESUS;8
CAMPO FORMOSO;4
CAMPO GRANDE;1
CAMPOS ALTOS;1
CAMPOS ELISEOS;9
JUDA;2
ANTONIO PEIXOTO GUIMARAES;2
BOTUCATU;6
JOSE OVIDIO GUERRA;5
BOTUROBI;1
BR TREZENTOS E CINQUENTA E SEIS;70
BRAGA;1
BRAGANCA;1
BRAZ BALTAZAR;1
BRASIL;34
BRASILEIA;8
BRASILIA;1
TENENTE BRITO MELO;7
BRUMADINHO;6
BUENO BRANDAO;2
BUENOS AIRES;2
BURI;1
ELCE RIBEIRO;2
MIGUEL MOYSES;2
PADRE ARGEMIRO MOREIRA;6
FRANCISCO RODRIGUES DE MIRANDA;3
BOLIVAR;2
BOLIVIA;4
SAO CAETANO;1
TEREZA CRISTINA;17
VICENTINA MARIA FREITAS;1
PROFESSOR PEDRO ALVARENGA;1
SANTO ANTONIO;2
GERALDINA DE ALMEIDA;1
ACESSO UM;1
ITAMARATI;1
SAO FIDELIS;4
MUZAMBINHO;6
EMILIO DE MENEZES;1
TEREZINHA LOPES DE AZEVEDO;1
BRAUNAS;4
NACIP RAYDAN;4
LECY GOMES BARBOSA;1
NADIR;5
MARIA IGNEZ ABIJAUDI;1
NEWTON DA COSTA SILVEIRA;1
NHANDUTI;1
NILO;1
NIQUEL;1
NIQUELINA;25
HERALDO BELISARIO;1
NOGUEIRA DA GAMA;2
NORONHA GUARANI;1
NORTE;1
MINISTRO OLIVEIRA SALAZAR;25
NELSON HUNGRIA;5
MONTEIRO LOBATO;1
MONTESE;3
RIBEIRAO DAS NEVES;1
MUCURI;2
MENDANHA;1
MENDES DE OLIVEIRA;2
MERCEDES LUIZA MIRANDA;3
MESQUITA;4
MESSINA;1
MESTRE LUCAS;2
CLARA NUNES;9
MEXICO;4
MINDURI;8
MINERVA;4
MIOSOTIS;1
MIRAMAR;2
MIRANDA RIBEIRO;2
MODESTINO SALES BARBOSA;1
MOEMA;5
MOGI;2
MONSENHOR HORTA;1
AMERICO MARTINS DA COSTA;5
MARZAGANIA;8
MATERLANDIA;1
MATIAS CARDOSO;5
MATO GROSSO;15
MATUTINA;1
MEIRA DE VASCONCELOS;1
DO MEL;1
MELO FRANCO;1
FRANCISCO DUMONT;3
VALDIANO MARTINS INACIO;3
BONFIM;1
BONFIM DE ABREU;2
BEGONIA;4
BELFORT ROXO;1
DOS SALESIANOS;3
BENJAMIM FLORES;5
BENJAMIN FLORES;6
PAULO PAPINI;2
BENJAMIM JACOB;2
BENVINDA DE CARVALHO;1
BERNARDINO DE LIMA;1
BERNARDES CARVALHO;1
BERNARDO GUIMARAES;9
BERNARDO MASCARENHAS;3
BERNARDO MONTEIRO;11
BEZERRA DE MENEZES;1
BOA ESPERANCA;1
BOA VISTA;1
BOAVENTURA;9
BASILIO DA GAMA;4
BATES DO BRASIL;1
DENVER;1
BEBERIBE;1
BOAVENTURA COSTA;8
BOGARI;1
BOGOTA;4
GUAIBA;1
AVAI;6
AVE DO PARAISO;2
DOUTOR AMERICO GASPARINI;1
JULIO DE CARVALHO;1
JULIO KLEIN TEIXEIRA;1
JOAO SAMAHA;14
JOSE FELIX MARTINS;19
ANTONIO JOSE DOS SANTOS;15
DOS BACURAUS;1
PROFESSOR BAETA NEVES;1
BALSAMAR;3
BAMBUI;2
DOS BANCARIOS;1
SAO BERNARDO DO CAMPO;1
JOAO MARTINS DE SOUZA;1
BARAO DE CAMARGOS;1
BARAO DE IBITURUNA;1
BARAO DE INDAIA;1
BARAO DE MACAUBAS;4
RISOLETA NEVES;76
EX COMBATENTE JOAQUIM ZEFERINO;1
DEPUTADO ALVARO ANTONIO;5
MARIA LETICIA;2
MONTE ALEGRE;5
MONTE ALVERNE;10
MONTE BRANCO;3
MONTE CASTELO;3
MONTE LIBANO;7
MONTE NEGRO;1
MONTE SANTO;8
MONTE SIMPLON;3
MARECHAL HERMES;2
GERALDO RIBEIRO;1
MARIA BEATRIZ;12
MARIA DE CARVALHO;1
MAURILIO GOMES DA SILVEIRA;4
EXPEDICIONARIO ANTONIO ESTEVON;1
MARIA DA FE;1
MARIA FELICIA;1
MARIA MARTINS GUIMARAES;2
MARIA DA SILVEIRA;1
MARIANA;8
MARIANO DE ABREU;2
MARIANO PROCOPIO;1
MARILIA;1
MARILIA DE DIRCEU;3
MARIO DUFLES;2
MARECHAL DEODORO;1
FLORIANO PEIXOTO;2
MARIO DE MELO;1
MARIO SOARES;3
MARMORE;4
MARQUES DO LAVRADIO;3
MARQUES DE MARICA;3
MARQUES DE PARANAGUA;1
MARROCOS;1
MARTIM FRANCISCO;1
MARTIM PESCADOR;1
MARTINICA;2
MARTINS ALVES;1
MANAUS;6
MANGABEIRA;9
MANGANES;1
MANGARATIBA;1
DAS MANGUEIRAS;2
DA MANHA;1
MANHUACU;3
MANHUARA;1
MANHUMIRIM;1
FLOR DE PITANGUEIRA;6
MANOEL BANDEIRA;5
